# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1790       4.890445829466e-11       8.491908348151e-13      -1.379470795008e-12       0.000000000000e+00       5.677876345698e-16       1.326669107463e-17       1.128868569117e-19 
 1791       4.876277480867e-11       8.497156301768e-13      -1.340219170472e-12       0.000000000000e+00       5.664326896189e-16       1.373693311275e-17      -1.326877815080e-19 
 1792       4.861886954821e-11       8.504927500627e-13      -1.301445697881e-12       0.000000000000e+00       5.650815496821e-16       1.421547852119e-17      -3.768215718951e-19 
 1793       4.847278689295e-11       8.515191030804e-13      -1.263159938654e-12       0.000000000000e+00       5.637342040612e-16       1.470222465853e-17      -6.195012775087e-19 
 1794       4.832457532091e-11       8.527911082060e-13      -1.225369496828e-12       0.000000000000e+00       5.623906430869e-16       1.519706763633e-17      -8.607155809752e-19 
 1795       4.817428354768e-11       8.543051656606e-13      -1.188082004230e-12       0.000000000000e+00       5.610508569751e-16       1.569990301888e-17      -1.100453134792e-18 
 1796       4.802196052679e-11       8.560576568827e-13      -1.151305120510e-12       0.000000000000e+00       5.597148358271e-16       1.621062582242e-17      -1.338702561294e-18 
 1797       4.786765545003e-11       8.580449445006e-13      -1.115046533182e-12       0.000000000000e+00       5.583825696289e-16       1.672913051439e-17      -1.575452452626e-18 
 1798       4.771141774778e-11       8.602633723054e-13      -1.079313957652e-12       0.000000000000e+00       5.570540482512e-16       1.725531101254e-17      -1.810691370706e-18 
 1799       4.755329708940e-11       8.627092652231e-13      -1.044115137261e-12       0.000000000000e+00       5.557292614494e-16       1.778906068423e-17      -2.044407847198e-18 
 1800       4.739334338348e-11       8.653789292876e-13      -1.009457843316e-12       0.000000000000e+00       5.544081988631e-16       1.833027234554e-17      -2.276590383478e-18 
 1801       4.723160677829e-11       8.682686516131e-13      -9.753498751284e-13       0.000000000000e+00       5.530908500161e-16       1.887883826055e-17      -2.507227450603e-18 
 1802       4.706813766203e-11       8.713747003667e-13      -9.417990600470e-13       0.000000000000e+00       5.517772043161e-16       1.943465014047e-17      -2.736307489279e-18 
 1803       4.690298666321e-11       8.746933247409e-13      -9.088132534964e-13       0.000000000000e+00       5.504672510545e-16       1.999759914289e-17      -2.963818909832e-18 
 1804       4.673620465099e-11       8.782207549262e-13      -8.764003390115e-13       0.000000000000e+00       5.491609794062e-16       2.056757587097e-17      -3.189750092170e-18 
 1805       4.656784273552e-11       8.819532020841e-13      -8.445682282729e-13       0.000000000000e+00       5.478583784295e-16       2.114447037262e-17      -3.414089385761e-18 
 1806       4.639795226826e-11       8.858868583189e-13      -8.133248611436e-13       0.000000000000e+00       5.465594370658e-16       2.172817213973e-17      -3.636825109593e-18 
 1807       4.622658484234e-11       8.900178966511e-13      -7.826782057035e-13       0.000000000000e+00       5.452641441395e-16       2.231857010734e-17      -3.857945552146e-18 
 1808       4.605379229291e-11       8.943424709893e-13      -7.526362582860e-13       0.000000000000e+00       5.439724883574e-16       2.291555265287e-17      -4.077438971361e-18 
 1809       4.587962669744e-11       8.988567161033e-13      -7.232070435136e-13       0.000000000000e+00       5.426844583093e-16       2.351900759530e-17      -4.295293594606e-18 
 1810       4.570414037610e-11       9.035567475964e-13      -6.943986143332e-13       0.000000000000e+00       5.414000424669e-16       2.412882219438e-17      -4.511497618648e-18 
 1811       4.552738589208e-11       9.084386618780e-13      -6.662190520519e-13       0.000000000000e+00       5.401192291843e-16       2.474488314985e-17      -4.726039209616e-18 
 1812       4.534941605194e-11       9.134985361363e-13      -6.386764663733e-13       0.000000000000e+00       5.388420066974e-16       2.536707660057e-17      -4.938906502975e-18 
 1813       4.517028390594e-11       9.187324283109e-13      -6.117789954323e-13       0.000000000000e+00       5.375683631238e-16       2.599528812382e-17      -5.150087603493e-18 
 1814       4.499004274840e-11       9.241363770651e-13      -5.855348058316e-13       0.000000000000e+00       5.362982864627e-16       2.662940273443e-17      -5.359570585207e-18 
 1815       4.480874611799e-11       9.297064017590e-13      -5.599520926768e-13       0.000000000000e+00       5.350317645945e-16       2.726930488399e-17      -5.567343491392e-18 
 1816       4.462644779815e-11       9.354385024215e-13      -5.350390796125e-13       0.000000000000e+00       5.337687852809e-16       2.791487846008e-17      -5.773394334533e-18 
 1817       4.444320181735e-11       9.413286597233e-13      -5.108040188580e-13       0.000000000000e+00       5.325093361643e-16       2.856600678544e-17      -5.977711096289e-18 
 1818       4.425906244948e-11       9.473728349493e-13      -4.872551912426e-13       0.000000000000e+00       5.312534047679e-16       2.922257261720e-17      -6.180281727464e-18 
 1819       4.407408421417e-11       9.535669699713e-13      -4.644009062418e-13       0.000000000000e+00       5.300009784955e-16       2.988445814605e-17      -6.381094147974e-18 
 1820       4.388832187716e-11       9.599069872205e-13      -4.422495020127e-13       0.000000000000e+00       5.287520446312e-16       3.055154499545e-17      -6.580136246817e-18 
 1821       4.370183045057e-11       9.663887896599e-13      -4.208093454300e-13       0.000000000000e+00       5.275065903391e-16       3.122371422085e-17      -6.777395882039e-18 
 1822       4.351466519334e-11       9.730082607575e-13      -4.000888321212e-13       0.000000000000e+00       5.262646026633e-16       3.190084630886e-17      -6.972860880707e-18 
 1823       4.332688161146e-11       9.797612644581e-13      -3.800963865029e-13       0.000000000000e+00       5.250260685275e-16       3.258282117648e-17      -7.166519038870e-18 
 1824       4.313853545841e-11       9.866436451564e-13      -3.608404618161e-13       0.000000000000e+00       5.237909747352e-16       3.326951817028e-17      -7.358358121535e-18 
 1825       4.294968273543e-11       9.936512276695e-13      -3.423295401620e-13       0.000000000000e+00       5.225593079688e-16       3.396081606562e-17      -7.548365862631e-18 
 1826       4.276037969190e-11       1.000779817209e-12      -3.245721325378e-13       0.000000000000e+00       5.213310547902e-16       3.465659306581e-17      -7.736529964980e-18 
 1827       4.257068282566e-11       1.008025199355e-12      -3.075767788724e-13       0.000000000000e+00       5.201062016399e-16       3.535672680136e-17      -7.922838100262e-18 
 1828       4.238064888336e-11       1.015383140027e-12      -2.913520480619e-13       0.000000000000e+00       5.188847348374e-16       3.606109432917e-17      -8.107277908986e-18 
 1829       4.219033486079e-11       1.022849385456e-12      -2.759065380055e-13       0.000000000000e+00       5.176666405804e-16       3.676957213168e-17      -8.289837000459e-18 
 1830       4.199979800323e-11       1.030419662161e-12      -2.612488756413e-13       0.000000000000e+00       5.164519049452e-16       3.748203611616e-17      -8.470502952752e-18 
 1831       4.180909357864e-11       1.038089688504e-12      -2.473856008714e-13       0.000000000000e+00       5.152405148593e-16       3.819835568509e-17      -8.649268142279e-18 
 1832       4.161826817706e-11       1.045855209525e-12      -2.343147997754e-13       0.000000000000e+00       5.140324610302e-16       3.891837589739e-17      -8.826144274796e-18 
 1833       4.142736635834e-11       1.053711962335e-12      -2.220324205830e-13       0.000000000000e+00       5.128277350396e-16       3.964193516303e-17      -9.001147970472e-18 
 1834       4.123643287467e-11       1.061655664524e-12      -2.105343851255e-13       0.000000000000e+00       5.116263283724e-16       4.036887115787e-17      -9.174295944967e-18 
 1835       4.104551267085e-11       1.069682014135e-12      -1.998165887951e-13       0.000000000000e+00       5.104282324164e-16       4.109902082262e-17      -9.345605009572e-18 
 1836       4.085465088456e-11       1.077786689635e-12      -1.898749005060e-13       0.000000000000e+00       5.092334384622e-16       4.183222036182e-17      -9.515092071352e-18 
 1837       4.066389284661e-11       1.085965349893e-12      -1.807051626533e-13       0.000000000000e+00       5.080419377028e-16       4.256830524285e-17      -9.682774133283e-18 
 1838       4.047328408119e-11       1.094213634148e-12      -1.723031910739e-13       0.000000000000e+00       5.068537212339e-16       4.330711019489e-17      -9.848668294397e-18 
 1839       4.028287030616e-11       1.102527161985e-12      -1.646647750058e-13       0.000000000000e+00       5.056687800530e-16       4.404846920794e-17      -1.001279174992e-17 
 1840       4.009269743326e-11       1.110901533306e-12      -1.577856770487e-13       0.000000000000e+00       5.044871050601e-16       4.479221553179e-17      -1.017516179142e-17 
 1841       3.990281156845e-11       1.119332328304e-12      -1.516616331234e-13       0.000000000000e+00       5.033086870570e-16       4.553818167503e-17      -1.033579580694e-17 
 1842       3.971325901208e-11       1.127815107436e-12      -1.462883524324e-13       0.000000000000e+00       5.021335167470e-16       4.628619940399e-17      -1.049471128115e-17 
 1843       3.952408625921e-11       1.136345411397e-12      -1.416615174196e-13       0.000000000000e+00       5.009615847353e-16       4.703609974178e-17      -1.065192579545e-17 
 1844       3.933533999986e-11       1.144918761090e-12      -1.377767837303e-13       0.000000000000e+00       4.997928815284e-16       4.778771296725e-17      -1.080745702819e-17 
 1845       3.914706711926e-11       1.153530657603e-12      -1.346297801711e-13       0.000000000000e+00       4.986273975339e-16       4.854086861401e-17      -1.096132275473e-17 
 1846       3.895931469811e-11       1.162176582178e-12      -1.322161086703e-13       0.000000000000e+00       4.974651230608e-16       4.929539546937e-17      -1.111354084762e-17 
 1847       3.877213001284e-11       1.170851996188e-12      -1.305313442374e-13       0.000000000000e+00       4.963060483187e-16       5.005112157336e-17      -1.126412927674e-17 
 1848       3.858556053589e-11       1.179552341105e-12      -1.295710349237e-13       0.000000000000e+00       4.951501634182e-16       5.080787421772e-17      -1.141310610944e-17 
 1849       3.839965393595e-11       1.188273038479e-12      -1.293307017815e-13       0.000000000000e+00       4.939974583702e-16       5.156547994487e-17      -1.156048951067e-17 
 1850       3.821445807822e-11       1.197009489906e-12      -1.298058388250e-13       0.000000000000e+00       4.928479230863e-16       5.232376454693e-17      -1.170629774313e-17 
 1851       3.803002102469e-11       1.205757077004e-12      -1.309919129897e-13       0.000000000000e+00       4.917015473782e-16       5.308255306466e-17      -1.185054916742e-17 
 1852       3.784639103436e-11       1.214511161383e-12      -1.328843640925e-13       0.000000000000e+00       4.905583209577e-16       5.384166978651e-17      -1.199326224215e-17 
 1853       3.766361656356e-11       1.223267084623e-12      -1.354786047919e-13       0.000000000000e+00       4.894182334367e-16       5.460093824755e-17      -1.213445552412e-17 
 1854       3.748174626616e-11       1.232020168241e-12      -1.387700205478e-13       0.000000000000e+00       4.882812743265e-16       5.536018122850e-17      -1.227414766846e-17 
 1855       3.730082899385e-11       1.240765713668e-12      -1.427539695816e-13       0.000000000000e+00       4.871474330383e-16       5.611922075468e-17      -1.241235742871e-17 
 1856       3.712091379640e-11       1.249499002221e-12      -1.474257828364e-13       0.000000000000e+00       4.860166988826e-16       5.687787809505e-17      -1.254910365705e-17 
 1857       3.694204992192e-11       1.258215295077e-12      -1.527807639366e-13       0.000000000000e+00       4.848890610692e-16       5.763597376116e-17      -1.268440530436e-17 
 1858       3.676428681711e-11       1.266909833243e-12      -1.588141891480e-13       0.000000000000e+00       4.837645087069e-16       5.839332750613e-17      -1.281828142044e-17 
 1859       3.658767412754e-11       1.275577837532e-12      -1.655213073382e-13       0.000000000000e+00       4.826430308036e-16       5.914975832368e-17      -1.295075115408e-17 
 1860       3.641226169790e-11       1.284214508534e-12      -1.728973399361e-13       0.000000000000e+00       4.815246162658e-16       5.990508444709e-17      -1.308183375324e-17 
 1861       3.623809957226e-11       1.292815026591e-12      -1.809374808923e-13       0.000000000000e+00       4.804092538986e-16       6.065912334819e-17      -1.321154856517e-17 
 1862       3.606523799433e-11       1.301374551768e-12      -1.896368966387e-13       0.000000000000e+00       4.792969324057e-16       6.141169173635e-17      -1.333991503659e-17 
 1863       3.589372740771e-11       1.309888223828e-12      -1.989907260489e-13       0.000000000000e+00       4.781876403889e-16       6.216260555747e-17      -1.346695271378e-17 
 1864       3.572361845617e-11       1.318351162202e-12      -2.089940803981e-13       0.000000000000e+00       4.770813663481e-16       6.291167999299e-17      -1.359268124276e-17 
 1865       3.555496198391e-11       1.326758465966e-12      -2.196420433228e-13       0.000000000000e+00       4.759780986813e-16       6.365872945883e-17      -1.371712036941e-17 
 1866       3.538780903581e-11       1.335105213811e-12      -2.309296707812e-13       0.000000000000e+00       4.748778256840e-16       6.440356760442e-17      -1.384028993963e-17 
 1867       3.522221085768e-11       1.343386464017e-12      -2.428519910132e-13       0.000000000000e+00       4.737805355495e-16       6.514600731168e-17      -1.396220989944e-17 
 1868       3.505821889655e-11       1.351597254425e-12      -2.554040044999e-13       0.000000000000e+00       4.726862163685e-16       6.588586069398e-17      -1.408290029519e-17 
 1869       3.489588480089e-11       1.359732602412e-12      -2.685806839242e-13       0.000000000000e+00       4.715948561289e-16       6.662293909519e-17      -1.420238127363e-17 
 1870       3.473525443292e-11       1.367787919434e-12      -2.823758942282e-13       0.000000000000e+00       4.705064435440e-16       6.735706712497e-17      -1.432065711833e-17 
 1871       3.457634985361e-11       1.375760258267e-12      -2.967791436259e-13       0.000000000000e+00       4.694209705435e-16       6.808812488699e-17      -1.443766822190e-17 
 1872       3.441918719715e-11       1.383647075471e-12      -3.117788070844e-13       0.000000000000e+00       4.683384298017e-16       6.881600607918e-17      -1.455333873818e-17 
 1873       3.426378264630e-11       1.391445817695e-12      -3.273632038413e-13       0.000000000000e+00       4.672588139108e-16       6.954060398687e-17      -1.466759251144e-17 
 1874       3.411015243235e-11       1.399153921665e-12      -3.435205973273e-13       0.000000000000e+00       4.661821153806e-16       7.026181148224e-17      -1.478035307606e-17 
 1875       3.395831283522e-11       1.406768814167e-12      -3.602391950892e-13       0.000000000000e+00       4.651083266387e-16       7.097952102380e-17      -1.489154365604e-17 
 1876       3.380828018353e-11       1.414287912040e-12      -3.775071487133e-13       0.000000000000e+00       4.640374400301e-16       7.169362465582e-17      -1.500108716462e-17 
 1877       3.366007085462e-11       1.421708622157e-12      -3.953125537479e-13       0.000000000000e+00       4.629694478172e-16       7.240401400786e-17      -1.510890620390e-17 
 1878       3.351370127462e-11       1.429028341418e-12      -4.136434496264e-13       0.000000000000e+00       4.619043421796e-16       7.311058029422e-17      -1.521492306440e-17 
 1879       3.336918791851e-11       1.436244456733e-12      -4.324878195905e-13       0.000000000000e+00       4.608421152139e-16       7.381321431336e-17      -1.531905972469e-17 
 1880       3.322654731016e-11       1.443354345010e-12      -4.518335906129e-13       0.000000000000e+00       4.597827589339e-16       7.451180644746e-17      -1.542123785091e-17 
 1881       3.308579602242e-11       1.450355373146e-12      -4.716686333201e-13       0.000000000000e+00       4.587262652699e-16       7.520624666182e-17      -1.552137879648e-17 
 1882       3.294695067712e-11       1.457244898007e-12      -4.919807619160e-13       0.000000000000e+00       4.576726260689e-16       7.589642450434e-17      -1.561940360157e-17 
 1883       3.281002794516e-11       1.464020266423e-12      -5.127577341042e-13       0.000000000000e+00       4.566218330947e-16       7.658222910501e-17      -1.571523299278e-17 
 1884       3.267504454659e-11       1.470678815170e-12      -5.339872510113e-13       0.000000000000e+00       4.555738780272e-16       7.726354917539e-17      -1.580878738272e-17 
 1885       3.254201725059e-11       1.477217870959e-12      -5.556569571098e-13       0.000000000000e+00       4.545287524627e-16       7.794027300805e-17      -1.589998686955e-17 
 1886       3.241096287562e-11       1.483634750423e-12      -5.777544401412e-13       0.000000000000e+00       4.534864479136e-16       7.861228847603e-17      -1.598875123664e-17 
 1887       3.228189828937e-11       1.489926760105e-12      -6.002672310387e-13       0.000000000000e+00       4.524469558082e-16       7.927948303236e-17      -1.607499995213e-17 
 1888       3.215484040892e-11       1.496091196443e-12      -6.231828038504e-13       0.000000000000e+00       4.514102674908e-16       7.994174370949e-17      -1.615865216852e-17 
 1889       3.202980620072e-11       1.502125345759e-12      -6.464885756620e-13       0.000000000000e+00       4.503763742212e-16       8.059895711877e-17      -1.623962672230e-17 
 1890       3.190681268067e-11       1.508026484248e-12      -6.701719065201e-13       0.000000000000e+00       4.493452671750e-16       8.125100944992e-17      -1.631784213349e-17 
 1891       3.178587691418e-11       1.513791877961e-12      -6.942200993551e-13       0.000000000000e+00       4.483169374430e-16       8.189778647052e-17      -1.639321660528e-17 
 1892       3.166701601622e-11       1.519418782794e-12      -7.186203999038e-13       0.000000000000e+00       4.472913760315e-16       8.253917352543e-17      -1.646566802358e-17 
 1893       3.155024715138e-11       1.524904444479e-12      -7.433599966329e-13       0.000000000000e+00       4.462685738618e-16       8.317505553632e-17      -1.653511395667e-17 
 1894       3.143558753391e-11       1.530246098563e-12      -7.684260206614e-13       0.000000000000e+00       4.452485217703e-16       8.380531700109e-17      -1.660147165474e-17 
 1895       3.132305442780e-11       1.535440970403e-12      -7.938055456843e-13       0.000000000000e+00       4.442312105082e-16       8.442984199337e-17      -1.666465804951e-17 
 1896       3.121266514680e-11       1.540486275149e-12      -8.194855878948e-13       0.000000000000e+00       4.432166307416e-16       8.504851416199e-17      -1.672458975382e-17 
 1897       3.110443705451e-11       1.545379217735e-12      -8.454531059076e-13       0.000000000000e+00       4.422047730511e-16       8.566121673042e-17      -1.678118306124e-17 
 1898       3.099838756442e-11       1.550116992860e-12      -8.716950006822e-13       0.000000000000e+00       4.411956279317e-16       8.626783249628e-17      -1.683435394561e-17 
 1899       3.089453413997e-11       1.554696784981e-12      -8.981981154452e-13       0.000000000000e+00       4.401891857929e-16       8.686824383077e-17      -1.688401806071e-17 
 1900       3.079289429457e-11       1.559115768298e-12      -9.249492356137e-13       0.000000000000e+00       4.391854369583e-16       8.746233267820e-17      -1.693009073978e-17 
 1901       3.069348559174e-11       1.563371106741e-12      -9.519350887183e-13       0.000000000000e+00       4.381843716654e-16       8.804998055537e-17      -1.697248699518e-17 
 1902       3.059632564505e-11       1.567459953956e-12      -9.791423443258e-13       0.000000000000e+00       4.371859800660e-16       8.863106855113e-17      -1.701112151792e-17 
 1903       3.050143211828e-11       1.571379453298e-12      -1.006557613962e-12       0.000000000000e+00       4.361902522253e-16       8.920547732579e-17      -1.704590867731e-17 
 1904       3.040882272541e-11       1.575126737809e-12      -1.034167451036e-12       0.000000000000e+00       4.351971781224e-16       8.977308711062e-17      -1.707676252051e-17 
 1905       3.031851523071e-11       1.578698930213e-12      -1.061958350762e-12       0.000000000000e+00       4.342067476498e-16       9.033377770730e-17      -1.710359677217e-17 
 1906       3.023052744876e-11       1.582093142901e-12      -1.089916750080e-12       0.000000000000e+00       4.332189506134e-16       9.088742848743e-17      -1.712632483396e-17 
 1907       3.014487724454e-11       1.585306477915e-12      -1.118029027584e-12       0.000000000000e+00       4.322337767322e-16       9.143391839193e-17      -1.714485978422e-17 
 1908       3.006158253347e-11       1.588336026940e-12      -1.146281503442e-12       0.000000000000e+00       4.312512156386e-16       9.197312593057e-17      -1.715911437754e-17 
 1909       2.998065551346e-11       1.591179404243e-12      -1.174660807858e-12       0.000000000000e+00       4.302712575833e-16       9.250495606519e-17      -1.716903487820e-17 
 1910       2.990208531269e-11       1.593836349998e-12      -1.203154989714e-12       0.000000000000e+00       4.292938955586e-16       9.302942108575e-17      -1.717470284500e-17 
 1911       2.982585520891e-11       1.596307139227e-12      -1.231752416275e-12       0.000000000000e+00       4.283191231914e-16       9.354656035327e-17      -1.717623412596e-17 
 1912       2.975194838522e-11       1.598592049968e-12      -1.260441405353e-12       0.000000000000e+00       4.273469340389e-16       9.405641347266e-17      -1.717374509601e-17 
 1913       2.968034792997e-11       1.600691363276e-12      -1.289210225250e-12       0.000000000000e+00       4.263773215886e-16       9.455902029313e-17      -1.716735265765e-17 
 1914       2.961103683659e-11       1.602605363234e-12      -1.318047094682e-12       0.000000000000e+00       4.254102792580e-16       9.505442090848e-17      -1.715717424173e-17 
 1915       2.954399800349e-11       1.604334336952e-12      -1.346940182726e-12       0.000000000000e+00       4.244458003945e-16       9.554265565752e-17      -1.714332780810e-17 
 1916       2.947921423389e-11       1.605878574576e-12      -1.375877608743e-12       0.000000000000e+00       4.234838782755e-16       9.602376512437e-17      -1.712593184635e-17 
 1917       2.941666823569e-11       1.607238369288e-12      -1.404847442323e-12       0.000000000000e+00       4.225245061081e-16       9.649779013887e-17      -1.710510537648e-17 
 1918       2.935634262137e-11       1.608414017316e-12      -1.433837703215e-12       0.000000000000e+00       4.215676770292e-16       9.696477177688e-17      -1.708096794967e-17 
 1919       2.929821990781e-11       1.609405817935e-12      -1.462836361264e-12       0.000000000000e+00       4.206133841048e-16       9.742475136066e-17      -1.705363964890e-17 
 1920       2.924228251619e-11       1.610214073472e-12      -1.491831336343e-12       0.000000000000e+00       4.196616203309e-16       9.787777045923e-17      -1.702324108974e-17 
 1921       2.918851277184e-11       1.610839089313e-12      -1.520810498294e-12       0.000000000000e+00       4.187123786322e-16       9.832387088872e-17      -1.698989342102e-17 
 1922       2.913689290408e-11       1.611281173908e-12      -1.549761666857e-12       0.000000000000e+00       4.177656518630e-16       9.876309471273e-17      -1.695371832552e-17 
 1923       2.908740504615e-11       1.611540638771e-12      -1.578672611609e-12       0.000000000000e+00       4.168214328064e-16       9.919548424265e-17      -1.691483802072e-17 
 1924       2.904003123501e-11       1.611617798491e-12      -1.607531051896e-12       0.000000000000e+00       4.158797141748e-16       9.962108203806e-17      -1.687337525946e-17 
 1925       2.899475341125e-11       1.611512970731e-12      -1.636324656772e-12       0.000000000000e+00       4.149404886090e-16       1.000399309071e-16      -1.682945333070e-17 
 1926       2.895155341891e-11       1.611226476238e-12      -1.665041044931e-12       0.000000000000e+00       4.140037486788e-16       1.004520739067e-16      -1.678319606017e-17 
 1927       2.891041300541e-11       1.610758638845e-12      -1.693667784642e-12       0.000000000000e+00       4.130694868825e-16       1.008575543431e-16      -1.673472781113e-17 
 1928       2.887131382134e-11       1.610109785474e-12      -1.722192393688e-12       0.000000000000e+00       4.121376956471e-16       1.012564157722e-16      -1.668417348503e-17 
 1929       2.883423742039e-11       1.609280246144e-12      -1.750602339295e-12       0.000000000000e+00       4.112083673276e-16       1.016487019997e-16      -1.663165852226e-17 
 1930       2.879916525917e-11       1.608270353976e-12      -1.778885038072e-12       0.000000000000e+00       4.102814942077e-16       1.020344570817e-16      -1.657730890282e-17 
 1931       2.876607869710e-11       1.607080445195e-12      -1.807027855945e-12       0.000000000000e+00       4.093570684989e-16       1.024137253248e-16      -1.652125114706e-17 
 1932       2.873495899626e-11       1.605710859136e-12      -1.835018108090e-12       0.000000000000e+00       4.084350823409e-16       1.027865512869e-16      -1.646361231637e-17 
 1933       2.870578732129e-11       1.604161938249e-12      -1.862843058870e-12       0.000000000000e+00       4.075155278014e-16       1.031529797769e-16      -1.640452001387e-17 
 1934       2.867854473919e-11       1.602434028103e-12      -1.890489921772e-12       0.000000000000e+00       4.065983968757e-16       1.035130558558e-16      -1.634410238515e-17 
 1935       2.865321221924e-11       1.600527477393e-12      -1.917945859336e-12       0.000000000000e+00       4.056836814870e-16       1.038668248364e-16      -1.628248811898e-17 
 1936       2.862977063287e-11       1.598442637941e-12      -1.945197983096e-12       0.000000000000e+00       4.047713734859e-16       1.042143322841e-16      -1.621980644796e-17 
 1937       2.860820075347e-11       1.596179864705e-12      -1.972233353513e-12       0.000000000000e+00       4.038614646506e-16       1.045556240169e-16      -1.615618714930e-17 
 1938       2.858848325631e-11       1.593739515781e-12      -1.999038979911e-12       0.000000000000e+00       4.029539466866e-16       1.048907461060e-16      -1.609176054549e-17 
 1939       2.857059871837e-11       1.591121952407e-12      -2.025601820409e-12       0.000000000000e+00       4.020488112268e-16       1.052197448763e-16      -1.602665750500e-17 
 1940       2.855452761824e-11       1.588327538971e-12      -2.051908781860e-12       0.000000000000e+00       4.011460498309e-16       1.055426669063e-16      -1.596100944301e-17 
 1941       2.854025033594e-11       1.585356643013e-12      -2.077946719783e-12       0.000000000000e+00       4.002456539859e-16       1.058595590288e-16      -1.589494832210e-17 
 1942       2.852774715283e-11       1.582209635231e-12      -2.103702438301e-12       0.000000000000e+00       3.993476151055e-16       1.061704683311e-16      -1.582860665296e-17 
 1943       2.851699825144e-11       1.578886889484e-12      -2.129162690074e-12       0.000000000000e+00       3.984519245303e-16       1.064754421555e-16      -1.576211749511e-17 
 1944       2.850798371537e-11       1.575388782801e-12      -2.154314176234e-12       0.000000000000e+00       3.975585735276e-16       1.067745280995e-16      -1.569561445760e-17 
 1945       2.850068352911e-11       1.571715695381e-12      -2.179143546321e-12       0.000000000000e+00       3.966675532912e-16       1.070677740162e-16      -1.562923169970e-17 
 1946       2.849507757795e-11       1.567868010599e-12      -2.203637398219e-12       0.000000000000e+00       3.957788549413e-16       1.073552280148e-16      -1.556310393163e-17 
 1947       2.849114564781e-11       1.563846115013e-12      -2.227782278090e-12       0.000000000000e+00       3.948924695245e-16       1.076369384607e-16      -1.549736641526e-17 
 1948       2.848886499810e-11       1.559650746380e-12      -2.251566062067e-12       0.000000000000e+00       3.940083886148e-16       1.079129346202e-16      -1.543212612715e-17 
 1949       2.848820306042e-11       1.555284040549e-12      -2.274982112831e-12       0.000000000000e+00       3.931266061229e-16       1.081831684336e-16      -1.536737500936e-17 
 1950       2.848912468474e-11       1.550748492445e-12      -2.298025154135e-12       0.000000000000e+00       3.922471165003e-16       1.084475723053e-16      -1.530307606828e-17 
 1951       2.849159456121e-11       1.546046608784e-12      -2.320689891859e-12       0.000000000000e+00       3.913699141390e-16       1.087060784198e-16      -1.523919215291e-17 
 1952       2.849557721997e-11       1.541180908088e-12      -2.342971013988e-12       0.000000000000e+00       3.904949933720e-16       1.089586187411e-16      -1.517568595469e-17 
 1953       2.850103703093e-11       1.536153920701e-12      -2.364863190594e-12       0.000000000000e+00       3.896223484725e-16       1.092051250126e-16      -1.511252000725e-17 
 1954       2.850793820355e-11       1.530968188807e-12      -2.386361073811e-12       0.000000000000e+00       3.887519736544e-16       1.094455287571e-16      -1.504965668626e-17 
 1955       2.851624478667e-11       1.525626266444e-12      -2.407459297814e-12       0.000000000000e+00       3.878838630716e-16       1.096797612761e-16      -1.498705820916e-17 
 1956       2.852592066822e-11       1.520130719519e-12      -2.428152478800e-12       0.000000000000e+00       3.870180108186e-16       1.099077536499e-16      -1.492468663501e-17 
 1957       2.853692957509e-11       1.514484125824e-12      -2.448435214966e-12       0.000000000000e+00       3.861544109298e-16       1.101294367372e-16      -1.486250386428e-17 
 1958       2.854923507289e-11       1.508689075055e-12      -2.468302086487e-12       0.000000000000e+00       3.852930573798e-16       1.103447411747e-16      -1.480047163861e-17 
 1959       2.856280056570e-11       1.502748168822e-12      -2.487747655494e-12       0.000000000000e+00       3.844339440830e-16       1.105535973772e-16      -1.473855154064e-17 
 1960       2.857758929591e-11       1.496664020671e-12      -2.506766466055e-12       0.000000000000e+00       3.835770648937e-16       1.107559355371e-16      -1.467670499378e-17 
 1961       2.859356434401e-11       1.490439256095e-12      -2.525353044154e-12       0.000000000000e+00       3.827224136061e-16       1.109516856240e-16      -1.461489326206e-17 
 1962       2.861068862832e-11       1.484076512551e-12      -2.543501897665e-12       0.000000000000e+00       3.818699839539e-16       1.111407773848e-16      -1.455307744983e-17 
 1963       2.862892490484e-11       1.477578439478e-12      -2.561207516338e-12       0.000000000000e+00       3.810197696105e-16       1.113231403433e-16      -1.449121850165e-17 
 1964       2.864823576701e-11       1.470947698309e-12      -2.578464371771e-12       0.000000000000e+00       3.801717641887e-16       1.114987037997e-16      -1.442927720203e-17 
 1965       2.866858364550e-11       1.464186962490e-12      -2.595266917394e-12       0.000000000000e+00       3.793259612406e-16       1.116673968307e-16      -1.436721417526e-17 
 1966       2.868993080801e-11       1.457298917494e-12      -2.611609588443e-12       0.000000000000e+00       3.784823542578e-16       1.118291482891e-16      -1.430498988517e-17 
 1967       2.871223935904e-11       1.450286260838e-12      -2.627486801945e-12       0.000000000000e+00       3.776409366710e-16       1.119838868035e-16      -1.424256463495e-17 
 1968       2.873547123971e-11       1.443151702097e-12      -2.642892956690e-12       0.000000000000e+00       3.768017018499e-16       1.121315407781e-16      -1.417989856695e-17 
