# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2117       2.536931829838e-11       6.497256551886e-13      -7.771269739376e-13       5.594532392964e-15       2.727956907455e-16       6.605461647860e-17       3.142328417898e-18 
 2118       2.528614212313e-11       6.499658297215e-13      -7.644096436073e-13       5.587644255190e-15       2.722195031826e-16       6.558772962803e-17       3.246474745735e-18 
 2119       2.520254975419e-11       6.502684633452e-13      -7.518791035260e-13       5.580745392222e-15       2.716447168807e-16       6.512551620465e-17       3.348887169308e-18 
 2120       2.511855709411e-11       6.506324205599e-13      -7.395377571983e-13       5.573836017000e-15       2.710713281211e-16       6.466772196145e-17       3.449553169924e-18 
 2121       2.503418010781e-11       6.510565610793e-13      -7.273880155690e-13       5.566916343252e-15       2.704993331525e-16       6.421409164945e-17       3.548460196576e-18 
 2122       2.494943482262e-11       6.515397398240e-13      -7.154322970308e-13       5.559986585495e-15       2.699287281910e-16       6.376436901648e-17       3.645595665915e-18 
 2123       2.486433732839e-11       6.520808069163e-13      -7.036730274328e-13       5.553046959032e-15       2.693595094197e-16       6.331829680602e-17       3.740946962211e-18 
 2124       2.477890377755e-11       6.526786076740e-13      -6.921126400882e-13       5.546097679957e-15       2.687916729889e-16       6.287561675593e-17       3.834501437326e-18 
 2125       2.469315038516e-11       6.533319826047e-13      -6.807535757828e-13       5.539138965153e-15       2.682252150161e-16       6.243606959734e-17       3.926246410682e-18 
 2126       2.460709342903e-11       6.540397673999e-13      -6.695982827826e-13       5.532171032295e-15       2.676601315858e-16       6.199939505339e-17       4.016169169226e-18 
 2127       2.452074924975e-11       6.548007929291e-13      -6.586492168427e-13       5.525194099849e-15       2.670964187494e-16       6.156533183803e-17       4.104256967400e-18 
 2128       2.443413425080e-11       6.556138852341e-13      -6.479088412145e-13       5.518208387077e-15       2.665340725254e-16       6.113361765488e-17       4.190497027108e-18 
 2129       2.434726489859e-11       6.564778655231e-13      -6.373796266543e-13       5.511214114031e-15       2.659730888993e-16       6.070398919595e-17       4.274876537688e-18 
 2130       2.426015772258e-11       6.573915501649e-13      -6.270640514314e-13       5.504211501560e-15       2.654134638233e-16       6.027618214052e-17       4.357382655873e-18 
 2131       2.417282931530e-11       6.583537506828e-13      -6.169646013361e-13       5.497200771308e-15       2.648551932165e-16       5.984993115387e-17       4.438002505763e-18 
 2132       2.408529633246e-11       6.593632737493e-13      -6.070837696877e-13       5.490182145716e-15       2.642982729648e-16       5.942496988613e-17       4.516723178794e-18 
 2133       2.399757549302e-11       6.604189211797e-13      -5.974240573431e-13       5.483155848021e-15       2.637426989208e-16       5.900103097108e-17       4.593531733704e-18 
 2134       2.390968357925e-11       6.615194899266e-13      -5.879879727039e-13       5.476122102259e-15       2.631884669037e-16       5.857784602491e-17       4.668415196501e-18 
 2135       2.382163743682e-11       6.626637720738e-13      -5.787780317258e-13       5.469081133267e-15       2.626355726994e-16       5.815514564506e-17       4.741360560433e-18 
 2136       2.373345397486e-11       6.638505548309e-13      -5.697967579255e-13       5.462033166680e-15       2.620840120605e-16       5.773265940902e-17       4.812354785952e-18 
 2137       2.364515016607e-11       6.650786205269e-13      -5.610466823896e-13       5.454978428935e-15       2.615337807061e-16       5.731011587310e-17       4.881384800686e-18 
 2138       2.355674304672e-11       6.663467466048e-13      -5.525303437825e-13       5.447917147270e-15       2.609848743215e-16       5.688724257127e-17       4.948437499406e-18 
 2139       2.346824971680e-11       6.676537056154e-13      -5.442502883542e-13       5.440849549727e-15       2.604372885589e-16       5.646376601393e-17       5.013499743993e-18 
 2140       2.337968734007e-11       6.689982652119e-13      -5.362090699488e-13       5.433775865150e-15       2.598910190365e-16       5.603941168674e-17       5.076558363405e-18 
 2141       2.329107314410e-11       6.703791881436e-13      -5.284092500124e-13       5.426696323190e-15       2.593460613392e-16       5.561390404939e-17       5.137600153647e-18 
 2142       2.320242442041e-11       6.717952322505e-13      -5.208533976013e-13       5.419611154302e-15       2.588024110178e-16       5.518696653443e-17       5.196611877741e-18 
 2143       2.311375782364e-11       6.732451495627e-13      -5.135434770950e-13       5.412520601465e-15       2.582600638657e-16       5.475838494492e-17       5.253590855699e-18 
 2144       2.302508726399e-11       6.747276836055e-13      -5.064790067481e-13       5.405424955424e-15       2.577190167479e-16       5.432819812327e-17       5.308576813605e-18 
 2145       2.293642600055e-11       6.762415720642e-13      -4.996588875758e-13       5.398324519690e-15       2.571792667773e-16       5.389650858245e-17       5.361620252027e-18 
 2146       2.284778734090e-11       6.777855476713e-13      -4.930820144991e-13       5.391219598847e-15       2.566408110390e-16       5.346341922586e-17       5.412771876012e-18 
 2147       2.275918464117e-11       6.793583382007e-13      -4.867472763366e-13       5.384110498551e-15       2.561036465905e-16       5.302903334776e-17       5.462082595322e-18 
 2148       2.267063130608e-11       6.809586664612e-13      -4.806535557969e-13       5.376997525534e-15       2.555677704614e-16       5.259345463371e-17       5.509603524683e-18 
 2149       2.258214078900e-11       6.825852502915e-13      -4.747997294708e-13       5.369880987602e-15       2.550331796534e-16       5.215678716110e-17       5.555385984028e-18 
 2150       2.249372659203e-11       6.842368025534e-13      -4.691846678228e-13       5.362761193638e-15       2.544998711407e-16       5.171913539951e-17       5.599481498745e-18 
 2151       2.240540226602e-11       6.859120311269e-13      -4.638072351839e-13       5.355638453604e-15       2.539678418691e-16       5.128060421124e-17       5.641941799915e-18 
 2152       2.231718141064e-11       6.876096389036e-13      -4.586662897435e-13       5.348513078540e-15       2.534370887569e-16       5.084129885174e-17       5.682818824562e-18 
 2153       2.222907767445e-11       6.893283237811e-13      -4.537606835413e-13       5.341385380567e-15       2.529076086942e-16       5.040132497008e-17       5.722164715897e-18 
 2154       2.214110475493e-11       6.910667786574e-13      -4.490892624595e-13       5.334255672888e-15       2.523793985431e-16       4.996078860936e-17       5.760031823560e-18 
 2155       2.205327639857e-11       6.928236914243e-13      -4.446508662152e-13       5.327124269788e-15       2.518524551376e-16       4.951979620725e-17       5.796472703867e-18 
 2156       2.196560640087e-11       6.945977449625e-13      -4.404443283521e-13       5.319991486636e-15       2.513267752837e-16       4.907845459636e-17       5.831540120052e-18 
 2157       2.187810860648e-11       6.963876171350e-13      -4.364684762329e-13       5.312857639887e-15       2.508023557592e-16       4.863687100477e-17       5.865287042515e-18 
 2158       2.179079690917e-11       6.981919807816e-13      -4.327221310312e-13       5.305723047081e-15       2.502791933138e-16       4.819515305643e-17       5.897766649063e-18 
 2159       2.170368525194e-11       7.000095037127e-13      -4.292041077237e-13       5.298588026848e-15       2.497572846688e-16       4.775340877166e-17       5.929032325158e-18 
 2160       2.161678762704e-11       7.018388487039e-13      -4.259132150825e-13       5.291452898904e-15       2.492366265173e-16       4.731174656757e-17       5.959137664159e-18 
 2161       2.153011807608e-11       7.036786734897e-13      -4.228482556669e-13       5.284317984056e-15       2.487172155243e-16       4.687027525855e-17       5.988136467568e-18 
 2162       2.144369069001e-11       7.055276307581e-13      -4.200080258157e-13       5.277183604204e-15       2.481990483262e-16       4.642910405671e-17       6.016082745272e-18 
 2163       2.135751960925e-11       7.073843681442e-13      -4.173913156391e-13       5.270050082339e-15       2.476821215312e-16       4.598834257235e-17       6.043030715792e-18 
 2164       2.127161902370e-11       7.092475282248e-13      -4.149969090112e-13       5.262917742544e-15       2.471664317188e-16       4.554810081437e-17       6.069034806524e-18 
 2165       2.118600317281e-11       7.111157485121e-13      -4.128235835618e-13       5.255786909999e-15       2.466519754403e-16       4.510848919081e-17       6.094149653984e-18 
 2166       2.110068634562e-11       7.129876614483e-13      -4.108701106685e-13       5.248657910980e-15       2.461387492185e-16       4.466961850923e-17       6.118430104055e-18 
 2167       2.101568288086e-11       7.148618943994e-13      -4.091352554490e-13       5.241531072859e-15       2.456267495475e-16       4.423159997721e-17       6.141931212229e-18 
 2168       2.093100716696e-11       7.167370696496e-13      -4.076177767530e-13       5.234406724107e-15       2.451159728929e-16       4.379454520279e-17       6.164708243852e-18 
 2169       2.084667364211e-11       7.186118043950e-13      -4.063164271546e-13       5.227285194295e-15       2.446064156917e-16       4.335856619494e-17       6.186816674368e-18 
 2170       2.076269679436e-11       7.204847107384e-13      -4.052299529441e-13       5.220166814095e-15       2.440980743521e-16       4.292377536401e-17       6.208312189567e-18 
 2171       2.067909116160e-11       7.223543956827e-13      -4.043570941201e-13       5.213051915279e-15       2.435909452537e-16       4.249028552216e-17       6.229250685825e-18 
 2172       2.059587133171e-11       7.242194611255e-13      -4.036965843822e-13       5.205940830726e-15       2.430850247474e-16       4.205820988388e-17       6.249688270352e-18 
 2173       2.051305194253e-11       7.260785038533e-13      -4.032471511222e-13       5.198833894415e-15       2.425803091552e-16       4.162766206639e-17       6.269681261433e-18 
 2174       2.043064768197e-11       7.279301155354e-13      -4.030075154168e-13       5.191731441434e-15       2.420767947703e-16       4.119875609012e-17       6.289286188678e-18 
 2175       2.034867328803e-11       7.297728827178e-13      -4.029763920199e-13       5.184633807977e-15       2.415744778572e-16       4.077160637915e-17       6.308559793260e-18 
 2176       2.026714354889e-11       7.316053868182e-13      -4.031524893539e-13       5.177541331346e-15       2.410733546511e-16       4.034632776172e-17       6.327559028165e-18 
 2177       2.018607330294e-11       7.334262041191e-13      -4.035345095026e-13       5.170454349950e-15       2.405734213587e-16       3.992303547061e-17       6.346341058435e-18 
 2178       2.010547743886e-11       7.352339057626e-13      -4.041211482031e-13       5.163373203313e-15       2.400746741575e-16       3.950184514366e-17       6.364963261409e-18 
 2179       2.002537089565e-11       7.370270577443e-13      -4.049110948375e-13       5.156298232066e-15       2.395771091958e-16       3.908287282417e-17       6.383483226974e-18 
 2180       1.994576866269e-11       7.388042209076e-13      -4.059030324257e-13       5.149229777956e-15       2.390807225932e-16       3.866623496144e-17       6.401958757804e-18 
 2181       1.986668577982e-11       7.405639509377e-13      -4.070956376168e-13       5.142168183844e-15       2.385855104399e-16       3.825204841113e-17       6.420447869608e-18 
 2182       1.978813565032e-11       7.423049136810e-13      -4.084872683725e-13       5.135113771884e-15       2.380914690350e-16       3.784041187173e-17       6.438999545701e-18 
 2183       1.971012496751e-11       7.440262319622e-13      -4.100750247401e-13       5.128066777908e-15       2.375985956018e-16       3.743135005672e-17       6.457625932446e-18 
 2184       1.963265875422e-11       7.457271410822e-13      -4.118556817622e-13       5.121027416606e-15       2.371068875769e-16       3.702486914876e-17       6.476329957758e-18 
 2185       1.955574204680e-11       7.474068737016e-13      -4.138260011984e-13       5.113995903307e-15       2.366163423732e-16       3.662097532970e-17       6.495114559852e-18 
 2186       1.947937989510e-11       7.490646598371e-13      -4.159827315088e-13       5.106972453976e-15       2.361269573792e-16       3.621967478059e-17       6.513982687250e-18 
 2187       1.940357736248e-11       7.506997268593e-13      -4.183226078391e-13       5.099957285219e-15       2.356387299595e-16       3.582097368167e-17       6.532937298798e-18 
 2188       1.932833952584e-11       7.523112994888e-13      -4.208423520044e-13       5.092950614283e-15       2.351516574545e-16       3.542487821234e-17       6.551981363674e-18 
 2189       1.925367147565e-11       7.538985997941e-13      -4.235386724734e-13       5.085952659055e-15       2.346657371805e-16       3.503139455117e-17       6.571117861399e-18 
 2190       1.917957831591e-11       7.554608471883e-13      -4.264082643528e-13       5.078963638061e-15       2.341809664296e-16       3.464052887588e-17       6.590349781852e-18 
 2191       1.910606516422e-11       7.569972584259e-13      -4.294478093716e-13       5.071983770473e-15       2.336973424695e-16       3.425228736333e-17       6.609680125281e-18 
 2192       1.903313715177e-11       7.585070476003e-13      -4.326539758651e-13       5.065013276104e-15       2.332148625438e-16       3.386667618952e-17       6.629111902312e-18 
 2193       1.896079942333e-11       7.599894261406e-13      -4.360234187594e-13       5.058052375409e-15       2.327335238717e-16       3.348370152955e-17       6.648648133961e-18 
 2194       1.888905713730e-11       7.614436028086e-13      -4.395527795555e-13       5.051101289488e-15       2.322533236481e-16       3.310336955765e-17       6.668291851650e-18 
 2195       1.881791546572e-11       7.628687836958e-13      -4.432386863135e-13       5.044160240086e-15       2.317742590437e-16       3.272568644714e-17       6.688046097212e-18 
 2196       1.874737959426e-11       7.642641722207e-13      -4.470777536369e-13       5.037229449593e-15       2.312963272044e-16       3.235065837042e-17       6.707913922910e-18 
 2197       1.867745472224e-11       7.656289691257e-13      -4.510665826571e-13       5.030309141046e-15       2.308195252520e-16       3.197829149898e-17       6.727898391441e-18 
 2198       1.860814606267e-11       7.669623724741e-13      -4.552017610171e-13       5.023399538126e-15       2.303438502837e-16       3.160859200336e-17       6.748002575954e-18 
 2199       1.853945884222e-11       7.682635776470e-13      -4.594798628561e-13       5.016500865164e-15       2.298692993722e-16       3.124156605318e-17       6.768229560058e-18 
 2200       1.847139830128e-11       7.695317773408e-13      -4.638974487939e-13       5.009613347136e-15       2.293958695657e-16       3.087721981708e-17       6.788582437835e-18 
 2201       1.840396969393e-11       7.707661615638e-13      -4.684510659147e-13       5.002737209670e-15       2.289235578876e-16       3.051555946275e-17       6.809064313851e-18 
 2202       1.833717828799e-11       7.719659176334e-13      -4.731372477516e-13       4.995872679041e-15       2.284523613370e-16       3.015659115690e-17       6.829678303169e-18 
 2203       1.827102936499e-11       7.731302301731e-13      -4.779525142709e-13       4.989019982173e-15       2.279822768883e-16       2.980032106526e-17       6.850427531359e-18 
 2204       1.820552822025e-11       7.742582811096e-13      -4.828933718562e-13       4.982179346644e-15       2.275133014909e-16       2.944675535255e-17       6.871315134509e-18 
 2205       1.814068016282e-11       7.753492496700e-13      -4.879563132927e-13       4.975351000678e-15       2.270454320699e-16       2.909590018249e-17       6.892344259239e-18 
 2206       1.807649051553e-11       7.764023123784e-13      -4.931378177515e-13       4.968535173157e-15       2.265786655254e-16       2.874776171778e-17       6.913518062713e-18 
 2207       1.801296461503e-11       7.774166430533e-13      -4.984343507737e-13       4.961732093609e-15       2.261129987328e-16       2.840234612009e-17       6.934839712648e-18 
 2208       1.795010781174e-11       7.783914128047e-13      -5.038423642548e-13       4.954941992221e-15       2.256484285427e-16       2.805965955005e-17       6.956312387325e-18 
 2209       1.788792546990e-11       7.793257900307e-13      -5.093582964288e-13       4.948165099830e-15       2.251849517807e-16       2.771970816724e-17       6.977939275605e-18 
 2210       1.782642296761e-11       7.802189404151e-13      -5.149785718525e-13       4.941401647928e-15       2.247225652477e-16       2.738249813018e-17       6.999723576938e-18 
 2211       1.776560569678e-11       7.810700269241e-13      -5.206996013899e-13       4.934651868663e-15       2.242612657196e-16       2.704803559632e-17       7.021668501373e-18 
 2212       1.770547906319e-11       7.818782098032e-13      -5.265177821961e-13       4.927915994838e-15       2.238010499474e-16       2.671632672201e-17       7.043777269574e-18 
 2213       1.764604848650e-11       7.826426465748e-13      -5.324294977020e-13       4.921194259914e-15       2.233419146569e-16       2.638737766254e-17       7.066053112826e-18 
 2214       1.758731940024e-11       7.833624920346e-13      -5.384311175980e-13       4.914486898006e-15       2.228838565492e-16       2.606119457207e-17       7.088499273051e-18 
 2215       1.752929725185e-11       7.840368982492e-13      -5.445189978186e-13       4.907794143890e-15       2.224268723001e-16       2.573778360366e-17       7.111119002821e-18 
 2216       1.747198750267e-11       7.846650145526e-13      -5.506894805268e-13       4.901116232997e-15       2.219709585603e-16       2.541715090923e-17       7.133915565362e-18 
 2217       1.741539562797e-11       7.852459875438e-13      -5.569388940978e-13       4.894453401421e-15       2.215161119555e-16       2.509930263958e-17       7.156892234575e-18 
 2218       1.735952711695e-11       7.857789610834e-13      -5.632635531038e-13       4.887805885911e-15       2.210623290863e-16       2.478424494435e-17       7.180052295040e-18 
 2219       1.730438747278e-11       7.862630762909e-13      -5.696597582978e-13       4.881173923880e-15       2.206096065278e-16       2.447198397204e-17       7.203399042033e-18 
 2220       1.724998221256e-11       7.866974715415e-13      -5.761237965982e-13       4.874557753401e-15       2.201579408302e-16       2.416252586997e-17       7.226935781536e-18 
 2221       1.719631527215e-11       7.870814309188e-13      -5.826520239235e-13       4.867957579083e-15       2.197073287243e-16       2.385587822977e-17       7.250655808474e-18 
 2222       1.714338420879e-11       7.874148306477e-13      -5.892411143264e-13       4.861373469457e-15       2.192577677415e-16       2.355205443430e-17       7.274512269222e-18 
 2223       1.709118496687e-11       7.876976955980e-13      -5.958878124702e-13       4.854805458916e-15       2.188092555979e-16       2.325106933936e-17       7.298448100473e-18 
 2224       1.703971347026e-11       7.879300510969e-13      -6.025888509142e-13       4.848253581776e-15       2.183617899887e-16       2.295293783082e-17       7.322406032741e-18 
 2225       1.698896562227e-11       7.881119229300e-13      -6.093409500993e-13       4.841717872280e-15       2.179153685883e-16       2.265767482468e-17       7.346328590129e-18 
 2226       1.693893730568e-11       7.882433373415e-13      -6.161408183346e-13       4.835198364595e-15       2.174699890500e-16       2.236529526702e-17       7.370158090101e-18 
 2227       1.688962438265e-11       7.883243210349e-13      -6.229851517835e-13       4.828695092812e-15       2.170256490063e-16       2.207581413413e-17       7.393836643242e-18 
 2228       1.684102269476e-11       7.883549011740e-13      -6.298706344501e-13       4.822208090946e-15       2.165823460683e-16       2.178924643243e-17       7.417306153033e-18 
 2229       1.679312806291e-11       7.883351053833e-13      -6.367939381653e-13       4.815737392938e-15       2.161400778264e-16       2.150560719858e-17       7.440508315616e-18 
 2230       1.674593628736e-11       7.882649617486e-13      -6.437517225734e-13       4.809283032649e-15       2.156988418498e-16       2.122491149943e-17       7.463384619562e-18 
 2231       1.669944314769e-11       7.881444988177e-13      -6.507406351177e-13       4.802845043867e-15       2.152586356865e-16       2.094717443211e-17       7.485876345638e-18 
 2232       1.665364440273e-11       7.879737456012e-13      -6.577573110274e-13       4.796423460302e-15       2.148194568635e-16       2.067241112400e-17       7.507924566579e-18 
 2233       1.660853579058e-11       7.877527315730e-13      -6.647983733036e-13       4.790018315589e-15       2.143813028865e-16       2.040063673280e-17       7.529470146851e-18 
 2234       1.656411302861e-11       7.874814866709e-13      -6.718604327055e-13       4.783629643283e-15       2.139441712402e-16       2.013186644654e-17       7.550453742423e-18 
 2235       1.652037181334e-11       7.871600412974e-13      -6.789400877367e-13       4.777257476866e-15       2.135080593878e-16       1.986611548356e-17       7.570815800529e-18 
 2236       1.647730782050e-11       7.867884263204e-13      -6.860339246317e-13       4.770901849739e-15       2.130729647714e-16       1.960339909262e-17       7.590496559446e-18 
 2237       1.643491670500e-11       7.863666730736e-13      -6.931385173417e-13       4.764562795227e-15       2.126388848118e-16       1.934373255284e-17       7.609436048250e-18 
 2238       1.639319410084e-11       7.858948133573e-13      -7.002504275211e-13       4.758240346580e-15       2.122058169085e-16       1.908713117380e-17       7.627574086596e-18 
 2239       1.635213562115e-11       7.853728794392e-13      -7.073662045140e-13       4.751934536965e-15       2.117737584395e-16       1.883361029548e-17       7.644850284473e-18 
 2240       1.631173685813e-11       7.848009040545e-13      -7.144823853399e-13       4.745645399477e-15       2.113427067617e-16       1.858318528838e-17       7.661204041986e-18 
 2241       1.627199338305e-11       7.841789204075e-13      -7.215954946806e-13       4.739372967127e-15       2.109126592103e-16       1.833587155345e-17       7.676574549111e-18 
 2242       1.623290074619e-11       7.835069621714e-13      -7.287020448658e-13       4.733117272853e-15       2.104836130993e-16       1.809168452221e-17       7.690900785472e-18 
 2243       1.619445447686e-11       7.827850634891e-13      -7.357985358599e-13       4.726878349512e-15       2.100555657210e-16       1.785063965667e-17       7.704121520104e-18 
 2244       1.615665008333e-11       7.820132589743e-13      -7.428814552480e-13       4.720656229881e-15       2.096285143466e-16       1.761275244946e-17       7.716175311225e-18 
 2245       1.611948305282e-11       7.811915837117e-13      -7.499472782222e-13       4.714450946661e-15       2.092024562252e-16       1.737803842376e-17       7.727000505999e-18 
 2246       1.608294885149e-11       7.803200732579e-13      -7.569924675678e-13       4.708262532473e-15       2.087773885849e-16       1.714651313341e-17       7.736535240308e-18 
 2247       1.604704292441e-11       7.793987636419e-13      -7.640134736497e-13       4.702091019858e-15       2.083533086319e-16       1.691819216285e-17       7.744717438517e-18 
 2248       1.601176069551e-11       7.784276913657e-13      -7.710067343985e-13       4.695936441279e-15       2.079302135509e-16       1.669309112723e-17       7.751484813247e-18 
 2249       1.597709756758e-11       7.774068934053e-13      -7.779686752968e-13       4.689798829118e-15       2.075081005048e-16       1.647122567236e-17       7.756774865135e-18 
 2250       1.594304892224e-11       7.763364072110e-13      -7.848957093658e-13       4.683678215679e-15       2.070869666352e-16       1.625261147478e-17       7.760524882610e-18 
 2251       1.590961011991e-11       7.752162707080e-13      -7.917842371507e-13       4.677574633185e-15       2.066668090616e-16       1.603726424177e-17       7.762671941655e-18 
 2252       1.587677649979e-11       7.740465222974e-13      -7.986306467080e-13       4.671488113779e-15       2.062476248819e-16       1.582519971136e-17       7.763152905579e-18 
 2253       1.584454337981e-11       7.728272008567e-13      -8.054313135910e-13       4.665418689524e-15       2.058294111724e-16       1.561643365241e-17       7.761904424781e-18 
 2254       1.581290605666e-11       7.715583457404e-13      -8.121826008364e-13       4.659366392403e-15       2.054121649874e-16       1.541098186455e-17       7.758862936523e-18 
 2255       1.578185980569e-11       7.702399967805e-13      -8.188808589504e-13       4.653331254318e-15       2.049958833595e-16       1.520886017827e-17       7.753964664693e-18 
 2256       1.575139988097e-11       7.688721942875e-13      -8.255224258951e-13       4.647313307091e-15       2.045805632994e-16       1.501008445492e-17       7.747145619577e-18 
 2257       1.572152151517e-11       7.674549790509e-13      -8.321036270748e-13       4.641312582460e-15       2.041662017961e-16       1.481467058674e-17       7.738341597623e-18 
 2258       1.569221991963e-11       7.659883923395e-13      -8.386207753219e-13       4.635329112087e-15       2.037527958163e-16       1.462263449688e-17       7.727488181212e-18 
 2259       1.566349028425e-11       7.644724759029e-13      -8.450701708835e-13       4.629362927549e-15       2.033403423052e-16       1.443399213943e-17       7.714520738426e-18 
 2260       1.563532709685e-11       7.629073718616e-13      -8.514484571689e-13       4.623414036410e-15       2.029288383648e-16       1.424875485504e-17       7.699391601235e-18 
 2261       1.560772209616e-11       7.612936230861e-13      -8.577536905380e-13       4.617482350257e-15       2.025182817929e-16       1.406691540490e-17       7.682121722153e-18 
 2262       1.558066630553e-11       7.596318747657e-13      -8.639842774152e-13       4.611567756193e-15       2.021086705477e-16       1.388846184634e-17       7.662749351749e-18 
 2263       1.555415071231e-11       7.579227746970e-13      -8.701386191525e-13       4.605670140734e-15       2.017000025691e-16       1.371338216892e-17       7.641312890779e-18 
 2264       1.552816626780e-11       7.561669732877e-13      -8.762151120236e-13       4.599789389802e-15       2.012922757790e-16       1.354166429438e-17       7.617850890358e-18 
 2265       1.550270388727e-11       7.543651235588e-13      -8.822121472188e-13       4.593925388727e-15       2.008854880806e-16       1.337329607650e-17       7.592402052134e-18 
 2266       1.547775444988e-11       7.525178811484e-13      -8.881281108397e-13       4.588078022246e-15       2.004796373591e-16       1.320826530107e-17       7.565005228454e-18 
 2267       1.545330879861e-11       7.506259043143e-13      -8.939613838936e-13       4.582247174501e-15       2.000747214814e-16       1.304655968577e-17       7.535699422541e-18 
 2268       1.542935774029e-11       7.486898539367e-13      -8.997103422880e-13       4.576432729041e-15       1.996707382957e-16       1.288816688012e-17       7.504523788663e-18 
 2269       1.540589204550e-11       7.467103935218e-13      -9.053733568256e-13       4.570634568817e-15       1.992676856321e-16       1.273307446533e-17       7.471517632302e-18 
 2270       1.538290244854e-11       7.446881892045e-13      -9.109487931988e-13       4.564852576186e-15       1.988655613022e-16       1.258126995430e-17       7.436720410331e-18 
 2271       1.536037964740e-11       7.426239097512e-13      -9.164350119838e-13       4.559086632908e-15       1.984643630991e-16       1.243274079148e-17       7.400171731177e-18 
 2272       1.533831430374e-11       7.405182265634e-13      -9.218303686361e-13       4.553336620143e-15       1.980640887975e-16       1.228747435278e-17       7.361911355004e-18 
 2273       1.531669704279e-11       7.383718136798e-13      -9.271332134844e-13       4.547602418454e-15       1.976647361536e-16       1.214545794554e-17       7.321979193872e-18 
 2274       1.529551845337e-11       7.361853477803e-13      -9.323418917255e-13       4.541883907806e-15       1.972663029051e-16       1.200667880839e-17       7.280415311917e-18 
 2275       1.527476908778e-11       7.339595081881e-13      -9.374547434188e-13       4.536180967563e-15       1.968687867710e-16       1.187112411117e-17       7.237259925519e-18 
 2276       1.525443946185e-11       7.316949768733e-13      -9.424701034811e-13       4.530493476487e-15       1.964721854520e-16       1.173878095490e-17       7.192553403473e-18 
 2277       1.523452005482e-11       7.293924384558e-13      -9.473863016810e-13       4.524821312741e-15       1.960764966300e-16       1.160963637163e-17       7.146336267164e-18 
 2278       1.521500130933e-11       7.270525802079e-13      -9.522016626337e-13       4.519164353883e-15       1.956817179683e-16       1.148367732438e-17       7.098649190732e-18 
 2279       1.519587363137e-11       7.246760920578e-13      -9.569145057953e-13       4.513522476872e-15       1.952878471116e-16       1.136089070707e-17       7.049533001249e-18 
 2280       1.517712739026e-11       7.222636665923e-13      -9.615231454580e-13       4.507895558060e-15       1.948948816861e-16       1.124126334442e-17       6.999028678889e-18 
 2281       1.515875291857e-11       7.198159990601e-13      -9.660258907440e-13       4.502283473196e-15       1.945028192989e-16       1.112478199186e-17       6.947177357096e-18 
 2282       1.514074051213e-11       7.173337873742e-13      -9.704210456005e-13       4.496686097423e-15       1.941116575388e-16       1.101143333546e-17       6.894020322762e-18 
 2283       1.512308042993e-11       7.148177321155e-13      -9.747069087945e-13       4.491103305280e-15       1.937213939755e-16       1.090120399184e-17       6.839599016392e-18 
 2284       1.510576289412e-11       7.122685365357e-13      -9.788817739069e-13       4.485534970698e-15       1.933320261603e-16       1.079408050809e-17       6.783955032278e-18 
 2285       1.508877808998e-11       7.096869065599e-13      -9.829439293276e-13       4.479980967000e-15       1.929435516253e-16       1.069004936166e-17       6.727130118670e-18 
 2286       1.507211616582e-11       7.070735507902e-13      -9.868916582496e-13       4.474441166903e-15       1.925559678842e-16       1.058909696032e-17       6.669166177949e-18 
 2287       1.505576723299e-11       7.044291805080e-13      -9.907232386643e-13       4.468915442514e-15       1.921692724315e-16       1.049120964204e-17       6.610105266795e-18 
 2288       1.503972136582e-11       7.017545096776e-13      -9.944369433555e-13       4.463403665330e-15       1.917834627431e-16       1.039637367491e-17       6.549989596364e-18 
 2289       1.502396860159e-11       6.990502549489e-13      -9.980310398942e-13       4.457905706239e-15       1.913985362757e-16       1.030457525708e-17       6.488861532451e-18 
 2290       1.500849894047e-11       6.963171356606e-13      -1.001503790633e-12       4.452421435516e-15       1.910144904674e-16       1.021580051663e-17       6.426763595669e-18 
 2291       1.499330234550e-11       6.935558738428e-13      -1.004853452702e-12       4.446950722827e-15       1.906313227372e-16       1.013003551154e-17       6.363738461618e-18 
 2292       1.497836874252e-11       6.907671942205e-13      -1.008078278002e-12       4.441493437223e-15       1.902490304851e-16       1.004726622956e-17       6.299828961053e-18 
 2293       1.496368802017e-11       6.879518242161e-13      -1.011176513198e-12       4.436049447143e-15       1.898676110921e-16       9.967478588150e-18       6.235078080062e-18 
 2294       1.494925002979e-11       6.851104939530e-13      -1.014146399716e-12       4.430618620413e-15       1.894870619204e-16       9.890658434393e-18       6.169528960229e-18 
 2295       1.493504458545e-11       6.822439362579e-13      -1.016986173739e-12       4.425200824241e-15       1.891073803129e-16       9.816791544901e-18       6.103224898815e-18 
 2296       1.492106146386e-11       6.793528866644e-13      -1.019694066197e-12       4.419795925223e-15       1.887285635934e-16       9.745863625737e-18       6.036209348920e-18 
 2297       1.490729040432e-11       6.764380834156e-13      -1.022268302765e-12       4.414403789338e-15       1.883506090669e-16       9.677860312332e-18       5.968525919662e-18 
