# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#    x_e = electron ionization fraction
# -kappa = optical depth
# kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#      g = kappa' e^-kappa = visibility function 
#     Tb = baryon temperature 
#  c_b^2 = baryon sound speed squared 
#  tau_d = baryon drag optical depth 
#    1:z                      2:conf. time [Mpc]       3:x_e                    4:kappa' [Mpc^-1]        5:exp(-kappa)            6:g [Mpc^-1]             7:Tb [K]                 8:c_b^2                  9:tau_d              
       5.020000000000e+03       8.043216940000e+01       1.082976638560e+00       1.042584223189e+01      1.174961598896e-209      1.224996425861e-208       1.368473550000e+04       2.728985337738e-09       2.356215367687e+03 
       5.020500000000e+03       8.042507359462e+01       1.082977380504e+00       1.042792592677e+01      1.091167609966e-209      1.137861501042e-208       1.368609825000e+04       2.729258029118e-09       2.356771365883e+03 
       5.021000000000e+03       8.041797905951e+01       1.082978126627e+00       1.043000987154e+01      1.013347944347e-209      1.056922906284e-208       1.368746100000e+04       2.729530725952e-09       2.357327431008e+03 
       5.021500000000e+03       8.041088579432e+01       1.082978876927e+00       1.043209406617e+01      9.410767573611e-210      9.817401256273e-209       1.368882375000e+04       2.729803428236e-09       2.357883563065e+03 
       5.022000000000e+03       8.040379379872e+01       1.082979631397e+00       1.043417851063e+01      8.739585502554e-210      9.119039524260e-209       1.369018650000e+04       2.730076135966e-09       2.358439762057e+03 
       5.022500000000e+03       8.039670307235e+01       1.082980390033e+00       1.043626320491e+01      8.116260082950e-210      8.470342646520e-209       1.369154925000e+04       2.730348849136e-09       2.358996027987e+03 
       5.023000000000e+03       8.038961361488e+01       1.082981152828e+00       1.043834814898e+01      7.537379928411e-210      7.867779582386e-209       1.369291200000e+04       2.730621567742e-09       2.359552360858e+03 
       5.023500000000e+03       8.038252542595e+01       1.082981919778e+00       1.044043334279e+01      6.999776764401e-210      7.308070272313e-209       1.369427475000e+04       2.730894291776e-09       2.360108760672e+03 
       5.024000000000e+03       8.037543850522e+01       1.082982690875e+00       1.044251878631e+01      6.500508107433e-210      6.788167803245e-209       1.369563750000e+04       2.731167021233e-09       2.360665227433e+03 
       5.024500000000e+03       8.036835285235e+01       1.082983466113e+00       1.044460447951e+01      6.036841177997e-210      6.305241840980e-209       1.369700025000e+04       2.731439756105e-09       2.361221761143e+03 
       5.025000000000e+03       8.036126846698e+01       1.082984245484e+00       1.044669042234e+01      5.606237959344e-210      5.856663239523e-209       1.369836300000e+04       2.731712496386e-09       2.361778361806e+03 
       5.025500000000e+03       8.035418534879e+01       1.082985028982e+00       1.044877661474e+01      5.206341320536e-210      5.439989743840e-209       1.369972575000e+04       2.731985242068e-09       2.362335029424e+03 
       5.026000000000e+03       8.034710349741e+01       1.082985816599e+00       1.045086305668e+01      4.834962127996e-210      5.052952708393e-209       1.370108850000e+04       2.732257993141e-09       2.362891764001e+03 
       5.026500000000e+03       8.034002291251e+01       1.082986608326e+00       1.045294974809e+01      4.490067275119e-210      4.693444759238e-209       1.370245125000e+04       2.732530749598e-09       2.363448565539e+03 
       5.027000000000e+03       8.033294359374e+01       1.082987404155e+00       1.045503668892e+01      4.169768564612e-210      4.359508332734e-209       1.370381400000e+04       2.732803511430e-09       2.364005434042e+03 
       5.027500000000e+03       8.032586554075e+01       1.082988204077e+00       1.045712387911e+01      3.872312382806e-210      4.049325028561e-209       1.370517675000e+04       2.733076278625e-09       2.364562369512e+03 
       5.028000000000e+03       8.031878875321e+01       1.082989008082e+00       1.045921131858e+01      3.596070109541e-210      3.761205719212e-209       1.370653950000e+04       2.733349051175e-09       2.365119371952e+03 
       5.028500000000e+03       8.031171323076e+01       1.082989816161e+00       1.046129900727e+01      3.339529211248e-210      3.493581362238e-209       1.370790225000e+04       2.733621829069e-09       2.365676441365e+03 
       5.029000000000e+03       8.030463897306e+01       1.082990628304e+00       1.046338694511e+01      3.101284968558e-210      3.244994465306e-209       1.370926500000e+04       2.733894612295e-09       2.366233577755e+03 
       5.029500000000e+03       8.029756597976e+01       1.082991444500e+00       1.046547513201e+01      2.880032793258e-210      3.014091157720e-209       1.371062775000e+04       2.734167400841e-09       2.366790781124e+03 
       5.030000000000e+03       8.029049425052e+01       1.082992264738e+00       1.046756356789e+01      2.674561092609e-210      2.799613825309e-209       1.371199050000e+04       2.734440194695e-09       2.367348051476e+03 
       5.030500000000e+03       8.028342378500e+01       1.082993089007e+00       1.046965225267e+01      2.483744642041e-210      2.600394268661e-209       1.371335325000e+04       2.734712993844e-09       2.367905388812e+03 
       5.031000000000e+03       8.027635458284e+01       1.082993917295e+00       1.047174118626e+01      2.306538430022e-210      2.415347347536e-209       1.371471600000e+04       2.734985798275e-09       2.368462793138e+03 
       5.031500000000e+03       8.026928664371e+01       1.082994749589e+00       1.047383036857e+01      2.141971941468e-210      2.243465076917e-209       1.371607875000e+04       2.735258607975e-09       2.369020264454e+03 
       5.032000000000e+03       8.026221996726e+01       1.082995585878e+00       1.047591979949e+01      1.989143848447e-210      2.083811142597e-209       1.371744150000e+04       2.735531422928e-09       2.369577802765e+03 
       5.032500000000e+03       8.025515455314e+01       1.082996426148e+00       1.047800947892e+01      1.847217079177e-210      1.935515806523e-209       1.371880425000e+04       2.735804243119e-09       2.370135408074e+03 
       5.033000000000e+03       8.024809040101e+01       1.082997270385e+00       1.048009940675e+01      1.715414238367e-210      1.797771174184e-209       1.372016700000e+04       2.736077068533e-09       2.370693080383e+03 
       5.033500000000e+03       8.024102751052e+01       1.082998118577e+00       1.048218958288e+01      1.593013353876e-210      1.669826798338e-209       1.372152975000e+04       2.736349899155e-09       2.371250819695e+03 
       5.034000000000e+03       8.023396588133e+01       1.082998970707e+00       1.048428000718e+01      1.479343926436e-210      1.550985595167e-209       1.372289250000e+04       2.736622734966e-09       2.371808626014e+03 
       5.034500000000e+03       8.022690551309e+01       1.082999826762e+00       1.048637067954e+01      1.373783260863e-210      1.440600050675e-209       1.372425525000e+04       2.736895575950e-09       2.372366499343e+03 
       5.035000000000e+03       8.021984640546e+01       1.083000686725e+00       1.048846159983e+01      1.275753058695e-210      1.338068696698e-209       1.372561800000e+04       2.737168422089e-09       2.372924439684e+03 
       5.035500000000e+03       8.021278855810e+01       1.083001550582e+00       1.049055276792e+01      1.184716253636e-210      1.242832837378e-209       1.372698075000e+04       2.737441273365e-09       2.373482447041e+03 
       5.036000000000e+03       8.020573197065e+01       1.083002418316e+00       1.049264418367e+01      1.100174072506e-210      1.154373508290e-209       1.372834350000e+04       2.737714129758e-09       2.374040521417e+03 
       5.036500000000e+03       8.019867664277e+01       1.083003289910e+00       1.049473584695e+01      1.021663305631e-210      1.072208651712e-209       1.372970625000e+04       2.737986991248e-09       2.374598662814e+03 
       5.037000000000e+03       8.019162257412e+01       1.083004165348e+00       1.049682775762e+01      9.487537717628e-211      9.958904926586e-210       1.373106900000e+04       2.738259857816e-09       2.375156871236e+03 
       5.037500000000e+03       8.018456976435e+01       1.083005044611e+00       1.049891991552e+01      8.810459636513e-211      9.250031014268e-210       1.373243175000e+04       2.738532729441e-09       2.375715146687e+03 
       5.038000000000e+03       8.017751821312e+01       1.083005927680e+00       1.050101232050e+01      8.181688614128e-211      8.591601293947e-210       1.373379450000e+04       2.738805606100e-09       2.376273489168e+03 
       5.038500000000e+03       8.017046792008e+01       1.083006814539e+00       1.050310497240e+01      7.597779017316e-211      7.980027057601e-210       1.373515725000e+04       2.739078487773e-09       2.376831898683e+03 
       5.039000000000e+03       8.016341888489e+01       1.083007705167e+00       1.050519787107e+01      7.055530917974e-211      7.411974837875e-210       1.373652000000e+04       2.739351374435e-09       2.377390375235e+03 
       5.039500000000e+03       8.015637110720e+01       1.083008599545e+00       1.050729101632e+01      6.551972576662e-211      6.884348259393e-210       1.373788275000e+04       2.739624266064e-09       2.377948918827e+03 
       5.040000000000e+03       8.014932458667e+01       1.083009497652e+00       1.050938440799e+01      6.084344174877e-211      6.394271180428e-210       1.373924550000e+04       2.739897162635e-09       2.378507529462e+03 
       5.040500000000e+03       8.014227932297e+01       1.083010399468e+00       1.051147804589e+01      5.650082706244e-211      5.939072032416e-210       1.374060825000e+04       2.740170064124e-09       2.379066207142e+03 
       5.041000000000e+03       8.013523531576e+01       1.083011304972e+00       1.051357192985e+01      5.246807944648e-211      5.516269272818e-210       1.374197100000e+04       2.740442970505e-09       2.379624951869e+03 
       5.041500000000e+03       8.012819256471e+01       1.083012214141e+00       1.051566605968e+01      4.872309412725e-211      5.123557872363e-210       1.374333375000e+04       2.740715881752e-09       2.380183763645e+03 
       5.042000000000e+03       8.012115106947e+01       1.083013126954e+00       1.051776043517e+01      4.524534279173e-211      4.758796762906e-210       1.374469650000e+04       2.740988797838e-09       2.380742642474e+03 
       5.042500000000e+03       8.011411082971e+01       1.083014043388e+00       1.051985505613e+01      4.201576118762e-211      4.419997177668e-210       1.374605925000e+04       2.741261718736e-09       2.381301588358e+03 
       5.043000000000e+03       8.010707184510e+01       1.083014963420e+00       1.052194992236e+01      3.901664473506e-211      4.105311820408e-210       1.374742200000e+04       2.741534644418e-09       2.381860601298e+03 
       5.043500000000e+03       8.010003411529e+01       1.083015887025e+00       1.052404503364e+01      3.623155157949e-211      3.813024804611e-210       1.374878475000e+04       2.741807574854e-09       2.382419681297e+03 
       5.044000000000e+03       8.009299763996e+01       1.083016814178e+00       1.052614038975e+01      3.364521255520e-211      3.541542307991e-210       1.375014750000e+04       2.742080510015e-09       2.382978828357e+03 
       5.044500000000e+03       8.008596241876e+01       1.083017744856e+00       1.052823599048e+01      3.124344756702e-211      3.289383891419e-210       1.375151025000e+04       2.742353449871e-09       2.383538042482e+03 
       5.045000000000e+03       8.007892845136e+01       1.083018679033e+00       1.053033183560e+01      2.901308793294e-211      3.055174435092e-210       1.375287300000e+04       2.742626394390e-09       2.384097323672e+03 
       5.045500000000e+03       8.007189573743e+01       1.083019616681e+00       1.053242792486e+01      2.694190426257e-211      2.837636648041e-210       1.375423575000e+04       2.742899343541e-09       2.384656671931e+03 
       5.046000000000e+03       8.006486427662e+01       1.083020557775e+00       1.053452425804e+01      2.501853947726e-211      2.635584110240e-210       1.375559850000e+04       2.743172297290e-09       2.385216087261e+03 
       5.046500000000e+03       8.005783406860e+01       1.083021502287e+00       1.053662083489e+01      2.323244660511e-211      2.447914809448e-210       1.375696125000e+04       2.743445255606e-09       2.385775569664e+03 
       5.047000000000e+03       8.005080511303e+01       1.083022450190e+00       1.053871765515e+01      2.157383101069e-211      2.273605137616e-210       1.375832400000e+04       2.743718218454e-09       2.386335119143e+03 
       5.047500000000e+03       8.004377740959e+01       1.083023401454e+00       1.054081471857e+01      2.003359674347e-211      2.111704314195e-210       1.375968675000e+04       2.743991185798e-09       2.386894735700e+03 
       5.048000000000e+03       8.003675095792e+01       1.083024356051e+00       1.054291202489e+01      1.860329671122e-211      1.961329205992e-210       1.376104950000e+04       2.744264157603e-09       2.387454419337e+03 
       5.048500000000e+03       8.002972575770e+01       1.083025313950e+00       1.054500957383e+01      1.727508640594e-211      1.821659515394e-210       1.376241225000e+04       2.744537133834e-09       2.388014170056e+03 
       5.049000000000e+03       8.002270180858e+01       1.083026275122e+00       1.054710736512e+01      1.604168092898e-211      1.691933310749e-210       1.376377500000e+04       2.744810114451e-09       2.388573987860e+03 
       5.049500000000e+03       8.001567911024e+01       1.083027239536e+00       1.054920539847e+01      1.489631508018e-211      1.571442874613e-210       1.376513775000e+04       2.745083099419e-09       2.389133872751e+03 
       5.050000000000e+03       8.000865766233e+01       1.083028207159e+00       1.055130367361e+01      1.383270629278e-211      1.459530847229e-210       1.376650050000e+04       2.745356088697e-09       2.389693824732e+03 
       5.050500000000e+03       8.000163746452e+01       1.083029177961e+00       1.055340219023e+01      1.284502021099e-211      1.355586644282e-210       1.376786325000e+04       2.745629082246e-09       2.390253843805e+03 
       5.051000000000e+03       7.999461851647e+01       1.083030151907e+00       1.055550094803e+01      1.192783872218e-211      1.259043129398e-210       1.376922600000e+04       2.745902080025e-09       2.390813929971e+03 
       5.051500000000e+03       7.998760081785e+01       1.083031128964e+00       1.055759994670e+01      1.107613026830e-211      1.169373523303e-210       1.377058875000e+04       2.746175081994e-09       2.391374083234e+03 
       5.052000000000e+03       7.998058436832e+01       1.083032109098e+00       1.055969918593e+01      1.028522227452e-211      1.086088532793e-210       1.377195150000e+04       2.746448088110e-09       2.391934303596e+03 
       5.052500000000e+03       7.997356916754e+01       1.083033092275e+00       1.056179866540e+01      9.550775543681e-212      1.008733683908e-210       1.377331425000e+04       2.746721098330e-09       2.392494591059e+03 
       5.053000000000e+03       7.996655521518e+01       1.083034078458e+00       1.056389838478e+01      8.868760476853e-212      9.368868447642e-211       1.377467700000e+04       2.746994112610e-09       2.393054945624e+03 
       5.053500000000e+03       7.995954251090e+01       1.083035067612e+00       1.056599834373e+01      8.235434989480e-212      8.701559245876e-211       1.377603975000e+04       2.747267130906e-09       2.393615367295e+03 
       5.054000000000e+03       7.995253105437e+01       1.083036059700e+00       1.056809854192e+01      7.647324002430e-212      8.081767363966e-211       1.377740250000e+04       2.747540153171e-09       2.394175856074e+03 
       5.054500000000e+03       7.994552084524e+01       1.083037054684e+00       1.057019897899e+01      7.101200395589e-212      7.506110117105e-211       1.377876525000e+04       2.747813179360e-09       2.394736411963e+03 
       5.055000000000e+03       7.993851188318e+01       1.083038052525e+00       1.057229965459e+01      6.594067319742e-212      6.971445564683e-211       1.378012800000e+04       2.748086209424e-09       2.395297034964e+03 
       5.055500000000e+03       7.993150416786e+01       1.083039053186e+00       1.057440056835e+01      6.123141769910e-212      6.474855381181e-211       1.378149075000e+04       2.748359243316e-09       2.395857725079e+03 
       5.056000000000e+03       7.992449769893e+01       1.083040056626e+00       1.057650171990e+01      5.685839330191e-212      6.013628945486e-211       1.378285350000e+04       2.748632280986e-09       2.396418482311e+03 
       5.056500000000e+03       7.991749247607e+01       1.083041062805e+00       1.057860310888e+01      5.279760006591e-212      5.585248561984e-211       1.378421625000e+04       2.748905322383e-09       2.396979306662e+03 
       5.057000000000e+03       7.991048849894e+01       1.083042071682e+00       1.058070473488e+01      4.902675070255e-212      5.187375732942e-211       1.378557900000e+04       2.749178367458e-09       2.397540198133e+03 
       5.057500000000e+03       7.990348576719e+01       1.083043083214e+00       1.058280659752e+01      4.552514839073e-212      4.817838407426e-211       1.378694175000e+04       2.749451416158e-09       2.398101156728e+03 
       5.058000000000e+03       7.989648428049e+01       1.083044097361e+00       1.058490869640e+01      4.227357330737e-212      4.474619137293e-211       1.378830450000e+04       2.749724468429e-09       2.398662182448e+03 
       5.058500000000e+03       7.988948403852e+01       1.083045114077e+00       1.058701103112e+01      3.925417725121e-212      4.155844075760e-211       1.378966725000e+04       2.749997524218e-09       2.399223275296e+03 
       5.059000000000e+03       7.988248504092e+01       1.083046133320e+00       1.058911360125e+01      3.645038578261e-212      3.859772758613e-211       1.379103000000e+04       2.750270583470e-09       2.399784435273e+03 
       5.059500000000e+03       7.987548728737e+01       1.083047155043e+00       1.059121640637e+01      3.384680734358e-212      3.584788612405e-211       1.379239275000e+04       2.750543646128e-09       2.400345662382e+03 
       5.060000000000e+03       7.986849077752e+01       1.083048179203e+00       1.059331944606e+01      3.142914886016e-212      3.329390137933e-211       1.379375550000e+04       2.750816712137e-09       2.400906956624e+03 
       5.060500000000e+03       7.986149551105e+01       1.083049205752e+00       1.059542271986e+01      2.918413736488e-212      3.092182720955e-211       1.379511825000e+04       2.751089781438e-09       2.401468318003e+03 
       5.061000000000e+03       7.985450148761e+01       1.083050234643e+00       1.059752622735e+01      2.709944721017e-212      2.871871025565e-211       1.379648100000e+04       2.751362853971e-09       2.402029746520e+03 
       5.061500000000e+03       7.984750870686e+01       1.083051265829e+00       1.059962996806e+01      2.516363247369e-212      2.667251928733e-211       1.379784375000e+04       2.751635929678e-09       2.402591242177e+03 
       5.062000000000e+03       7.984051716848e+01       1.083052299260e+00       1.060173394153e+01      2.336606418568e-212      2.477207957572e-211       1.379920650000e+04       2.751909008496e-09       2.403152804976e+03 
       5.062500000000e+03       7.983352687213e+01       1.083053334887e+00       1.060383814728e+01      2.169687203424e-212      2.300701193534e-211       1.380056925000e+04       2.752182090364e-09       2.403714434919e+03 
       5.063000000000e+03       7.982653781746e+01       1.083054372660e+00       1.060594258485e+01      2.014689022911e-212      2.136767610332e-211       1.380193200000e+04       2.752455175219e-09       2.404276132009e+03 
       5.063500000000e+03       7.981955000415e+01       1.083055412528e+00       1.060804725373e+01      1.870760722768e-212      1.984511814755e-211       1.380329475000e+04       2.752728262997e-09       2.404837896247e+03 
       5.064000000000e+03       7.981256343185e+01       1.083056454438e+00       1.061015215344e+01      1.737111904734e-212      1.843102161678e-211       1.380465750000e+04       2.753001353632e-09       2.405399727635e+03 
       5.064500000000e+03       7.980557810023e+01       1.083057498338e+00       1.061225728347e+01      1.613008590883e-212      1.711766216690e-211       1.380602025000e+04       2.753274447058e-09       2.405961626175e+03 
       5.065000000000e+03       7.979859400896e+01       1.083058544175e+00       1.061436264331e+01      1.497769197267e-212      1.589786541577e-211       1.380738300000e+04       2.753547543207e-09       2.406523591870e+03 
       5.065500000000e+03       7.979161115769e+01       1.083059591893e+00       1.061646823242e+01      1.390760794825e-212      1.476496779716e-211       1.380874575000e+04       2.753820642011e-09       2.407085624720e+03 
       5.066000000000e+03       7.978462954610e+01       1.083060641437e+00       1.061857405029e+01      1.291395637055e-212      1.371278020030e-211       1.381010850000e+04       2.754093743401e-09       2.407647724729e+03 
       5.066500000000e+03       7.977764917384e+01       1.083061692752e+00       1.062068009638e+01      1.199127935443e-212      1.273555419697e-211       1.381147125000e+04       2.754366847304e-09       2.408209891898e+03 
       5.067000000000e+03       7.977067004057e+01       1.083062745780e+00       1.062278637012e+01      1.113450864942e-212      1.182795067191e-211       1.381283400000e+04       2.754639953651e-09       2.408772126228e+03 
       5.067500000000e+03       7.976369214597e+01       1.083063800462e+00       1.062489287097e+01      1.033893783133e-212      1.098501068575e-211       1.381419675000e+04       2.754913062367e-09       2.409334427722e+03 
       5.068000000000e+03       7.975671548969e+01       1.083064856741e+00       1.062699959836e+01      9.600196477891e-213      1.020212841147e-211       1.381555950000e+04       2.755186173377e-09       2.409896796382e+03 
       5.068500000000e+03       7.974974007140e+01       1.083065914556e+00       1.062910655171e+01      8.914226187118e-213      9.475025996890e-212       1.381692225000e+04       2.755459286608e-09       2.410459232209e+03 
       5.069000000000e+03       7.974276589077e+01       1.083066973847e+00       1.063121373043e+01      8.277258306873e-213      8.799730216234e-212       1.381828500000e+04       2.755732401982e-09       2.411021735206e+03 
       5.069500000000e+03       7.973579294745e+01       1.083068034552e+00       1.063332113393e+01      7.685793253555e-213      8.172550783404e-212       1.381964775000e+04       2.756005519420e-09       2.411584305373e+03 
       5.070000000000e+03       7.972882124111e+01       1.083069096609e+00       1.063542876161e+01      7.136581306579e-213      7.590060208752e-212       1.382101050000e+04       2.756278638845e-09       2.412146942713e+03 
       5.070500000000e+03       7.972185077141e+01       1.083070159954e+00       1.063753661284e+01      6.626604773324e-213      7.049075089505e-212       1.382237325000e+04       2.756551760176e-09       2.412709647227e+03 
       5.071000000000e+03       7.971488153802e+01       1.083071224523e+00       1.063964468701e+01      6.153061426809e-213      6.546638731857e-212       1.382373600000e+04       2.756824883332e-09       2.413272418917e+03 
       5.071500000000e+03       7.970791354060e+01       1.083072290250e+00       1.064175298348e+01      5.713349125303e-213      6.080005009984e-212       1.382509875000e+04       2.757098008229e-09       2.413835257786e+03 
       5.072000000000e+03       7.970094677881e+01       1.083073357069e+00       1.064386150160e+01      5.305051529525e-213      5.646623373912e-212       1.382646150000e+04       2.757371134784e-09       2.414398163833e+03 
       5.072500000000e+03       7.969398125232e+01       1.083074424913e+00       1.064597024073e+01      4.925924839113e-213      5.244124924526e-212       1.382782425000e+04       2.757644262912e-09       2.414961137062e+03 
       5.073000000000e+03       7.968701696079e+01       1.083075493714e+00       1.064807920019e+01      4.573885475709e-213      4.870309479796e-212       1.382918700000e+04       2.757917392526e-09       2.415524177474e+03 
       5.073500000000e+03       7.968005390389e+01       1.083076563402e+00       1.065018837932e+01      4.246998645034e-213      4.523133561632e-212       1.383054975000e+04       2.758190523538e-09       2.416087285070e+03 
       5.074000000000e+03       7.967309208127e+01       1.083077633907e+00       1.065229777742e+01      3.943467715294e-213      4.200699237897e-212       1.383191250000e+04       2.758463655859e-09       2.416650459851e+03 
       5.074500000000e+03       7.966613149261e+01       1.083078705158e+00       1.065440739381e+01      3.661624353668e-213      3.901243758707e-212       1.383327525000e+04       2.758736789399e-09       2.417213701820e+03 
       5.075000000000e+03       7.965917213757e+01       1.083079777083e+00       1.065651722777e+01      3.399919366832e-213      3.623129930568e-212       1.383463800000e+04       2.759009924066e-09       2.417777010978e+03 
       5.075500000000e+03       7.965221401581e+01       1.083080849608e+00       1.065862727859e+01      3.156914195252e-213      3.364837175769e-212       1.383600075000e+04       2.759283059766e-09       2.418340387325e+03 
       5.076000000000e+03       7.964525712702e+01       1.083081922659e+00       1.066073754555e+01      2.931273014280e-213      3.124953227960e-212       1.383736350000e+04       2.759556196407e-09       2.418903830863e+03 
       5.076500000000e+03       7.963830147086e+01       1.083082996161e+00       1.066284802790e+01      2.721755399224e-213      2.902166419104e-212       1.383872625000e+04       2.759829333891e-09       2.419467341591e+03 
       5.077000000000e+03       7.963134704700e+01       1.083084070037e+00       1.066495872490e+01      2.527209513993e-213      2.695258515591e-212       1.384008900000e+04       2.760102472121e-09       2.420030919512e+03 
       5.077500000000e+03       7.962439385512e+01       1.083085144211e+00       1.066706963578e+01      2.346565785939e-213      2.503098064355e-212       1.384145175000e+04       2.760375610999e-09       2.420594564624e+03 
       5.078000000000e+03       7.961744189489e+01       1.083086218602e+00       1.066918075978e+01      2.178831032183e-213      2.324634212737e-212       1.384281450000e+04       2.760648750425e-09       2.421158276930e+03 
       5.078500000000e+03       7.961049116599e+01       1.083087293133e+00       1.067129209610e+01      2.023083005227e-213      2.158890968344e-212       1.384417725000e+04       2.760921890298e-09       2.421722056429e+03 
       5.079000000000e+03       7.960354166808e+01       1.083088367721e+00       1.067340364397e+01      1.878465327906e-213      2.004961867594e-212       1.384554000000e+04       2.761195030515e-09       2.422285903123e+03 
       5.079500000000e+03       7.959659340083e+01       1.083089442286e+00       1.067551540257e+01      1.744182789920e-213      1.862005023869e-212       1.384690275000e+04       2.761468170971e-09       2.422849817011e+03 
       5.080000000000e+03       7.958964636393e+01       1.083090516744e+00       1.067762737109e+01      1.619496980123e-213      1.729238528235e-212       1.384826550000e+04       2.761741311561e-09       2.423413798094e+03 
       5.080500000000e+03       7.958270055703e+01       1.083091591012e+00       1.067973954869e+01      1.503722230611e-213      1.605936177650e-212       1.384962825000e+04       2.762014452177e-09       2.423977846373e+03 
       5.081000000000e+03       7.957575597982e+01       1.083092665003e+00       1.068185193454e+01      1.396221850366e-213      1.491423507338e-212       1.385099100000e+04       2.762287592711e-09       2.424541961849e+03 
       5.081500000000e+03       7.956881263196e+01       1.083093738633e+00       1.068396452779e+01      1.296404627774e-213      1.385074105680e-212       1.385235375000e+04       2.762560733054e-09       2.425106144520e+03 
       5.082000000000e+03       7.956187051313e+01       1.083094811814e+00       1.068607732757e+01      1.203721582844e-213      1.286306191513e-212       1.385371650000e+04       2.762833873092e-09       2.425670394389e+03 
       5.082500000000e+03       7.955492962300e+01       1.083095884456e+00       1.068819033301e+01      1.117662951288e-213      1.194579435151e-212       1.385507925000e+04       2.763107012713e-09       2.426234711455e+03 
       5.083000000000e+03       7.954798996123e+01       1.083096956470e+00       1.069030354321e+01      1.037755383934e-213      1.109392005785e-212       1.385644200000e+04       2.763380151803e-09       2.426799095718e+03 
       5.083500000000e+03       7.954105152752e+01       1.083098027766e+00       1.069241695727e+01      9.635593460775e-214      1.030277829134e-212       1.385780475000e+04       2.763653290245e-09       2.427363547180e+03 
       5.084000000000e+03       7.953411432152e+01       1.083099098251e+00       1.069453057430e+01      8.946667025276e-214      9.568040403986e-213       1.385916750000e+04       2.763926427921e-09       2.427928065839e+03 
       5.084500000000e+03       7.952717834290e+01       1.083100167831e+00       1.069664439334e+01      8.306984750676e-214      8.885686185891e-213       1.386053025000e+04       2.764199564711e-09       2.428492651696e+03 
       5.085000000000e+03       7.952024359135e+01       1.083101236413e+00       1.069875841348e+01      7.713027600408e-214      8.251981893327e-213       1.386189300000e+04       2.764472700496e-09       2.429057304752e+03 
       5.085500000000e+03       7.951331006653e+01       1.083102303901e+00       1.070087263375e+01      7.161527946241e-214      7.663459841579e-213       1.386325575000e+04       2.764745835151e-09       2.429622025006e+03 
       5.086000000000e+03       7.950637776811e+01       1.083103370197e+00       1.070298705320e+01      6.649451611745e-214      7.116899451139e-213       1.386461850000e+04       2.765018968554e-09       2.430186812459e+03 
       5.086500000000e+03       7.949944669577e+01       1.083104435203e+00       1.070510167084e+01      6.173981197977e-214      6.609309643821e-213       1.386598125000e+04       2.765292100577e-09       2.430751667110e+03 
       5.087000000000e+03       7.949251684917e+01       1.083105498820e+00       1.070721648569e+01      5.732500599790e-214      6.137912492630e-213       1.386734400000e+04       2.765565231094e-09       2.431316588960e+03 
       5.087500000000e+03       7.948558822800e+01       1.083106560947e+00       1.070933149674e+01      5.322580627820e-214      5.700128036147e-213       1.386870675000e+04       2.765838359976e-09       2.431881578008e+03 
       5.088000000000e+03       7.947866083192e+01       1.083107621482e+00       1.071144670298e+01      4.941965657188e-214      5.293560174492e-213       1.387006950000e+04       2.766111487091e-09       2.432446634254e+03 
       5.088500000000e+03       7.947173466061e+01       1.083108680322e+00       1.071356210337e+01      4.588561229634e-214      4.915983569879e-213       1.387143225000e+04       2.766384612307e-09       2.433011757698e+03 
       5.089000000000e+03       7.946480971373e+01       1.083109737361e+00       1.071567769687e+01      4.260422541002e-214      4.565331480184e-213       1.387279500000e+04       2.766657735490e-09       2.433576948341e+03 
       5.089500000000e+03       7.945788599096e+01       1.083110792495e+00       1.071779348242e+01      3.955743750887e-214      4.239684459137e-213       1.387415775000e+04       2.766930856503e-09       2.434142206181e+03 
       5.090000000000e+03       7.945096349198e+01       1.083111845616e+00       1.071990945895e+01      3.672848055731e-214      3.937259861392e-213       1.387552050000e+04       2.767203975210e-09       2.434707531219e+03 
       5.090500000000e+03       7.944404221644e+01       1.083112896616e+00       1.072202562538e+01      3.410178470858e-214      3.656402095164e-213       1.387688325000e+04       2.767477091470e-09       2.435272923453e+03 
       5.091000000000e+03       7.943712216403e+01       1.083113945384e+00       1.072414198060e+01      3.166289270841e-214      3.395573569214e-213       1.387824600000e+04       2.767750205143e-09       2.435838382885e+03 
       5.091500000000e+03       7.943020333442e+01       1.083114991809e+00       1.072625852350e+01      2.939838041201e-214      3.153346284713e-213       1.387960875000e+04       2.768023316084e-09       2.436403909512e+03 
       5.092000000000e+03       7.942328572728e+01       1.083116035778e+00       1.072837525295e+01      2.729578297770e-214      2.928394026078e-213       1.388097150000e+04       2.768296424151e-09       2.436969503336e+03 
       5.092500000000e+03       7.941636934229e+01       1.083117077178e+00       1.073049216781e+01      2.534352633197e-214      2.719485108099e-213       1.388233425000e+04       2.768569529195e-09       2.437535164355e+03 
       5.093000000000e+03       7.940945417910e+01       1.083118115894e+00       1.073260926692e+01      2.353086352963e-214      2.525475639766e-213       1.388369700000e+04       2.768842631068e-09       2.438100892568e+03 
       5.093500000000e+03       7.940254023741e+01       1.083119151807e+00       1.073472654910e+01      2.184781565937e-214      2.345303267985e-213       1.388505975000e+04       2.769115729621e-09       2.438666687975e+03 
       5.094000000000e+03       7.939562751687e+01       1.083120184801e+00       1.073684401318e+01      2.028511697031e-214      2.177981366993e-213       1.388642250000e+04       2.769388824700e-09       2.439232550576e+03 
